epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,63.6138,1.09675,0.71241,0.94205,0.96447,0.92546,0.97329,0.64485,1.25516,0.666,1.04861,0.0011882,0.0011882,0.0011882
43,65.0808,0.986,0.69608,0.92027,0.9878,0.9202,0.96855,0.6416,1.25838,0.65497,1.04978,0.0011684,0.0011684,0.0011684
44,66.5894,1.08663,0.72635,0.98462,0.96779,0.93182,0.97659,0.64399,1.23957,0.6385,1.04205,0.0011486,0.0011486,0.0011486
45,68.0564,1.01605,0.66297,0.92465,0.98432,0.94318,0.98878,0.63814,1.24862,0.63916,1.04685,0.0011288,0.0011288,0.0011288
46,69.7632,0.98437,0.64356,0.91868,0.98403,0.93182,0.98366,0.6325,1.26036,0.62842,1.05576,0.001109,0.001109,0.001109
47,71.2328,1.07312,0.70238,0.95556,0.98531,0.95455,0.98799,0.62689,1.23971,0.61865,1.05353,0.0010892,0.0010892,0.0010892
48,72.7003,1.01411,0.67831,0.93294,0.97343,0.95455,0.98856,0.62674,1.20675,0.60488,1.05199,0.0010694,0.0010694,0.0010694
49,74.203,1.04569,0.68141,0.94479,0.98552,0.96591,0.98319,0.63366,1.19947,0.60611,1.04391,0.0010496,0.0010496,0.0010496
50,75.693,1.04896,0.70408,0.91961,0.98832,0.96145,0.97858,0.64281,1.20314,0.6131,1.02655,0.0010298,0.0010298,0.0010298
51,77.2175,1.01898,0.64491,0.92112,0.97699,0.97727,0.97682,0.65558,1.20622,0.62992,1.02433,0.00101,0.00101,0.00101
52,78.7166,1.05067,0.67306,0.93819,0.96589,0.95455,0.97546,0.65918,1.21335,0.6348,1.02343,0.0009902,0.0009902,0.0009902
53,80.2675,0.99451,0.66292,0.92025,0.97648,0.94339,0.98389,0.65247,1.21187,0.61512,1.01991,0.0009704,0.0009704,0.0009704
54,80.445,0.99801,0.63801,0.92225,0.98642,0.95455,0.97927,0.64014,1.22745,0.60535,1.02292,0.0009506,0.0009506,0.0009506
55,81.905,0.94819,0.62571,0.92725,0.9865,0.95455,0.97871,0.64605,1.19519,0.61389,1.00945,0.0009308,0.0009308,0.0009308
56,83.4163,0.982,0.62934,0.90232,0.9741,0.94318,0.96848,0.64447,1.17472,0.59965,1.01106,0.000911,0.000911,0.000911
57,84.9497,1.01477,0.65466,0.92864,0.9746,0.95455,0.97311,0.64646,1.16424,0.61774,1.00979,0.0008912,0.0008912,0.0008912
58,86.6347,0.98353,0.62747,0.93782,0.97149,0.95455,0.98102,0.64613,1.18374,0.59088,1.01336,0.0008714,0.0008714,0.0008714
59,88.1478,0.98644,0.63142,0.90605,0.97185,0.95455,0.97226,0.64334,1.1619,0.56805,1.00933,0.0008516,0.0008516,0.0008516
60,89.6208,0.97228,0.62472,0.93831,0.97663,0.94986,0.9755,0.64573,1.16719,0.5634,1.01053,0.0008318,0.0008318,0.0008318
61,91.2532,0.94577,0.61466,0.91958,0.95541,0.97404,0.98517,0.64583,1.18864,0.56136,1.0143,0.000812,0.000812,0.000812
62,92.7896,0.9702,0.61196,0.90215,0.98274,0.95455,0.9718,0.64326,1.18816,0.55753,1.02289,0.0007922,0.0007922,0.0007922
63,94.3225,0.90278,0.5639,0.89767,1,0.97531,0.98467,0.65291,1.1874,0.56683,1.02072,0.0007724,0.0007724,0.0007724
64,95.8442,0.90118,0.57529,0.91298,0.98723,0.96591,0.97757,0.65156,1.2097,0.56959,1.02495,0.0007526,0.0007526,0.0007526
65,97.3401,0.92096,0.57602,0.89466,0.97675,0.95498,0.96685,0.64424,1.21537,0.56693,1.02542,0.0007328,0.0007328,0.0007328
66,98.8926,0.99634,0.59915,0.90033,0.98454,0.96591,0.97614,0.65521,1.19663,0.54897,1.01409,0.000713,0.000713,0.000713
67,100.436,0.92866,0.59084,0.92151,0.98324,0.96591,0.98574,0.65352,1.19411,0.54858,1.01615,0.0006932,0.0006932,0.0006932
68,101.917,0.84981,0.56018,0.88942,0.98025,0.95455,0.97475,0.65274,1.20386,0.54255,1.024,0.0006734,0.0006734,0.0006734
69,103.433,0.90389,0.54784,0.90178,0.98066,0.95455,0.97468,0.65161,1.21727,0.55719,1.02791,0.0006536,0.0006536,0.0006536
70,104.981,0.94823,0.60072,0.89266,0.98822,0.95317,0.98265,0.65656,1.1818,0.55339,1.02289,0.0006338,0.0006338,0.0006338
71,106.527,0.88804,0.56048,0.90559,0.98831,0.9604,0.98573,0.65664,1.18183,0.54699,1.02714,0.000614,0.000614,0.000614
72,108.038,0.87469,0.5625,0.88941,0.98821,0.95287,0.98541,0.65167,1.21183,0.5477,1.03793,0.0005942,0.0005942,0.0005942
73,109.624,0.9325,0.57041,0.91975,0.98821,0.95285,0.9856,0.65093,1.19923,0.53475,1.03304,0.0005744,0.0005744,0.0005744
74,111.151,0.95257,0.59064,0.90069,0.98834,0.96314,0.98654,0.65323,1.1649,0.51794,1.01888,0.0005546,0.0005546,0.0005546
75,111.378,0.93852,0.5809,0.91278,0.98145,0.95455,0.98556,0.65392,1.16753,0.51741,1.02145,0.0005348,0.0005348,0.0005348
76,112.878,0.88421,0.55259,0.89784,0.98508,0.96591,0.98821,0.66177,1.1609,0.5176,1.02106,0.000515,0.000515,0.000515
77,114.522,0.8815,0.53371,0.91842,0.98822,0.95349,0.97086,0.66287,1.17584,0.51737,1.02692,0.0004952,0.0004952,0.0004952
78,116.025,0.89077,0.54416,0.90055,0.9686,0.96591,0.97033,0.65268,1.18858,0.52372,1.03,0.0004754,0.0004754,0.0004754
79,117.553,0.8478,0.52633,0.88276,0.97095,0.96591,0.97018,0.65138,1.17229,0.52245,1.02414,0.0004556,0.0004556,0.0004556
80,119.101,0.91346,0.56113,0.90102,0.9733,0.96591,0.97949,0.65914,1.15728,0.51627,1.01801,0.0004358,0.0004358,0.0004358
81,120.723,0.86627,0.53985,0.88004,0.97313,0.96591,0.97927,0.65971,1.15364,0.51497,1.01239,0.000416,0.000416,0.000416
82,122.285,0.84964,0.53457,0.89608,0.98408,0.96591,0.96961,0.66058,1.15098,0.51042,1.01414,0.0003962,0.0003962,0.0003962
83,123.838,0.82818,0.51862,0.88733,0.98383,0.96591,0.96873,0.66174,1.14609,0.50605,1.01588,0.0003764,0.0003764,0.0003764
84,125.349,0.82757,0.51251,0.87857,0.98339,0.96591,0.97752,0.65651,1.14838,0.50472,1.02014,0.0003566,0.0003566,0.0003566
85,126.811,0.8373,0.52247,0.89062,0.98334,0.96591,0.97779,0.65998,1.15315,0.50489,1.02312,0.0003368,0.0003368,0.0003368
86,128.343,0.78557,0.49317,0.86938,0.98298,0.96591,0.97806,0.66383,1.1402,0.4971,1.01896,0.000317,0.000317,0.000317
87,129.91,0.8249,0.51464,0.85873,0.983,0.96591,0.97822,0.66305,1.14285,0.49075,1.01696,0.0002972,0.0002972,0.0002972
88,131.447,0.784,0.51767,0.87987,0.98207,0.96591,0.97813,0.66242,1.1459,0.4939,1.01879,0.0002774,0.0002774,0.0002774
89,133.019,0.79706,0.52853,0.8859,0.98033,0.96591,0.97868,0.66166,1.14212,0.49833,1.01929,0.0002576,0.0002576,0.0002576
90,134.585,0.81196,0.51437,0.88143,0.98246,0.96591,0.97862,0.65942,1.14997,0.49397,1.02579,0.0002378,0.0002378,0.0002378
91,137.078,0.86486,0.57337,0.88126,0.98495,0.96591,0.97789,0.65817,1.15468,0.49648,1.02855,0.000218,0.000218,0.000218
92,138.76,0.85178,0.52873,0.88357,0.98426,0.96591,0.97756,0.66351,1.15484,0.50106,1.02964,0.0001982,0.0001982,0.0001982
93,140.38,0.83128,0.53055,0.89117,0.98383,0.96591,0.97721,0.66538,1.15666,0.50014,1.02889,0.0001784,0.0001784,0.0001784
94,141.975,0.79898,0.53206,0.85705,0.98427,0.96591,0.97746,0.65602,1.153,0.50262,1.02632,0.0001586,0.0001586,0.0001586
95,142.169,0.78645,0.51487,0.87291,0.98448,0.96591,0.97778,0.65725,1.15031,0.4976,1.02442,0.0001388,0.0001388,0.0001388
96,143.705,0.8102,0.51999,0.87293,0.98443,0.96591,0.97764,0.65663,1.14908,0.49885,1.02487,0.000119,0.000119,0.000119
97,145.524,0.80158,0.53926,0.86425,0.98416,0.96591,0.9778,0.65598,1.15059,0.49713,1.02508,9.92e-05,9.92e-05,9.92e-05
98,147.339,0.77993,0.51021,0.85487,0.98497,0.96591,0.97692,0.65885,1.15167,0.49626,1.02804,7.94e-05,7.94e-05,7.94e-05
99,149.013,0.77397,0.51336,0.85771,0.98338,0.96591,0.97669,0.65701,1.15097,0.49703,1.02968,5.96e-05,5.96e-05,5.96e-05
100,150.598,0.84709,0.5417,0.87445,0.98403,0.96591,0.97657,0.66034,1.15045,0.49922,1.02928,3.98e-05,3.98e-05,3.98e-05
